x,,
6.017067471,,
5.947470621,,
5.891764592,,
5.830349805,,
5.814725474,,
5.711311361,,
5.587628694,,
5.541694557,,
5.500750385,,
5.479944454,,
5.378584995,,
5.294819035,,
5.286609151,,
5.265446769,,
5.2264726,,
5.134637333,,
5.079171711,,
5.020216257,,
4.997971879,,
4.950316583,,
4.870956793,,
4.836479251,,
4.810164056,,
4.783177108,,
4.704922086,,
4.58936724,,
4.518923326,,
4.413304226,,
4.212493655,,
4.109906352,,
3.98671366,,
4.48E-26,,
